p,n,benchid,solverid,result,time,timeout
3,12000,1653,41,0,1200,1200
3,12000,1653,42,10,528.07,1200
3,12000,1654,1,0,1200,1200
3,12000,1654,2,0,1200.48,1200
3,12000,1654,3,0,1200.4,1200
3,12000,1654,4,0,1200.2,1200
3,12000,1654,5,0,1200,1200
3,12000,1654,6,0,1196.84,1200
3,12000,1654,7,0,1200,1200
3,12000,1654,8,0,1200,1200
3,12000,1654,9,0,1200,1200
3,12000,1654,15,0,1200,1200
3,12000,1654,16,0,1181.52,1200
3,12000,1654,17,0,1196.22,1200
3,12000,1654,18,0,1200,1200
3,12000,1654,19,0,1200,1200
3,12000,1654,20,0,17.64,1200
3,12000,1654,21,0,1200,1200
3,12000,1654,22,0,1200,1200
3,12000,1654,24,0,9.63,1200
3,12000,1654,25,0,1200,1200
3,12000,1654,26,0,1200,1200
3,12000,1654,27,0,1200,1200
3,12000,1654,28,0,1200,1200
3,12000,1654,31,0,1200,1200
3,12000,1654,32,0,1200,1200
3,12000,1654,33,0,1200,1200
3,12000,1654,34,0,1200,1200
3,12000,1654,36,0,1200,1200
3,12000,1654,37,0,1200,1200
3,12000,1654,38,0,1200,1200
3,12000,1654,39,0,1200,1200
3,12000,1654,40,0,1195.47,1200
3,12000,1654,41,0,1200,1200
3,12000,1654,42,0,1200,1200
3,12000,1655,1,0,1200,1200
3,12000,1655,2,0,1200.56,1200
3,12000,1655,3,0,1200.67,1200
3,12000,1655,4,0,1200.25,1200
3,12000,1655,5,0,1200,1200
3,12000,1655,6,0,1196.64,1200
3,12000,1655,7,0,1200,1200
3,12000,1655,8,0,1200,1200
3,12000,1655,9,0,1200,1200
3,12000,1655,15,0,1200,1200
3,12000,1655,16,0,1194.4,1200
3,12000,1655,17,0,1196.33,1200
3,12000,1655,18,0,1200,1200
3,12000,1655,19,0,1200,1200
3,12000,1655,20,0,86.83,1200
3,12000,1655,21,0,1200,1200
3,12000,1655,22,0,1200,1200
3,12000,1655,24,0,9.69,1200
3,12000,1655,25,0,1200,1200
3,12000,1655,26,0,1200,1200
3,12000,1655,27,0,1200,1200
3,12000,1655,28,0,1200,1200
3,12000,1655,31,0,1200,1200
3,12000,1655,32,0,1200,1200
3,12000,1655,33,0,1200,1200
3,12000,1655,34,0,1200,1200
3,12000,1655,36,0,1200,1200
3,12000,1655,37,0,1200,1200
3,12000,1655,38,0,1200,1200
3,12000,1655,39,0,1200,1200
3,12000,1655,40,0,1195.29,1200
3,12000,1655,41,0,1200,1200
3,12000,1655,42,10,296.4,1200
3,12000,1656,1,0,1200,1200
3,12000,1656,2,0,1200.52,1200
3,12000,1656,3,0,1200.48,1200
3,12000,1656,4,0,1200.21,1200
3,12000,1656,5,0,1200,1200
3,12000,1656,6,0,1196.85,1200
3,12000,1656,7,0,1200,1200
3,12000,1656,8,0,1200,1200
3,12000,1656,9,0,1200,1200
3,12000,1656,15,0,1200,1200
3,12000,1656,16,0,1196.37,1200
3,12000,1656,17,0,1197.05,1200
3,12000,1656,18,0,1200,1200
3,12000,1656,19,0,1200,1200
3,12000,1656,20,0,43.65,1200
3,12000,1656,21,0,1200,1200
3,12000,1656,22,0,1200,1200
3,12000,1656,24,0,9.68,1200
3,12000,1656,25,0,1200,1200
3,12000,1656,26,0,1200,1200
3,12000,1656,27,0,1200,1200
3,12000,1656,28,0,1200,1200
3,12000,1656,31,0,1200,1200
3,12000,1656,32,0,1200,1200
3,12000,1656,33,0,1200,1200
3,12000,1656,34,0,1200,1200
3,12000,1656,36,0,1200,1200
3,12000,1656,37,0,1200,1200
3,12000,1656,38,0,1200,1200
3,12000,1656,39,0,1200,1200
3,12000,1656,40,0,1195.29,1200
3,12000,1656,41,0,1200,1200
3,12000,1656,42,10,994.52,1200
3,12000,1657,1,0,1200,1200
3,12000,1657,2,0,1200.43,1200
3,12000,1657,3,0,1200.73,1200
3,12000,1657,4,0,1200.48,1200
3,12000,1657,5,0,1200,1200
3,12000,1657,6,0,1196.77,1200
3,12000,1657,7,0,1200,1200
3,12000,1657,8,0,1200,1200
3,12000,1657,9,0,1200,1200
3,12000,1657,15,0,1200,1200
3,12000,1657,16,0,1196.83,1200
3,12000,1657,17,0,1196.94,1200
3,12000,1657,18,0,1200,1200
3,12000,1657,19,0,1200,1200
3,12000,1657,20,0,108.9,1200
3,12000,1657,21,0,1200,1200
3,12000,1657,22,0,1200,1200
3,12000,1657,24,0,9.62,1200
3,12000,1657,25,0,1200,1200
3,12000,1657,26,0,1200,1200
3,12000,1657,27,0,1200,1200
3,12000,1657,28,0,1200,1200
3,12000,1657,31,0,1200,1200
3,12000,1657,32,0,1200,1200
3,12000,1657,33,0,1200,1200
3,12000,1657,34,0,1200,1200
3,12000,1657,36,0,1200,1200
3,12000,1657,37,0,1200,1200
3,12000,1657,38,0,1200,1200
3,12000,1657,39,0,1200,1200
3,12000,1657,40,0,1179.64,1200
3,12000,1657,41,0,1200,1200
3,12000,1657,42,0,1200,1200
3,12000,1658,1,0,1200,1200
3,12000,1658,2,0,1200.37,1200
3,12000,1658,3,0,1200.81,1200
3,12000,1658,4,0,1200.38,1200
3,12000,1658,5,0,1200,1200
3,12000,1658,6,0,1196.95,1200
3,12000,1658,7,0,1200,1200
3,12000,1658,8,0,1200,1200
3,12000,1658,9,0,1200,1200
3,12000,1658,15,0,1200,1200
3,12000,1658,16,0,1196.91,1200
3,12000,1658,17,0,1181.33,1200
3,12000,1658,18,0,1200,1200
3,12000,1658,19,0,1200,1200
3,12000,1658,20,0,120.73,1200
3,12000,1658,21,0,1200,1200
3,12000,1658,22,0,1200,1200
3,12000,1658,24,0,9.62,1200
3,12000,1658,25,0,1200,1200
3,12000,1658,26,0,1200,1200
3,12000,1658,27,0,1200,1200
3,12000,1658,28,0,1200,1200
3,12000,1658,31,0,1200,1200
3,12000,1658,32,0,1200,1200
3,12000,1658,33,0,1200,1200
3,12000,1658,34,0,1200,1200
3,12000,1658,36,0,1200,1200
3,12000,1658,37,0,1200,1200
3,12000,1658,38,0,1200,1200
3,12000,1658,39,0,1200,1200
3,12000,1658,40,0,1195.58,1200
3,12000,1658,41,0,1200,1200
3,12000,1658,42,0,1200,1200
3,12000,1659,1,0,1200,1200
3,12000,1659,2,0,1200.34,1200
3,12000,1659,3,0,1200.81,1200
3,12000,1659,4,0,1200.27,1200
3,12000,1659,5,0,1200,1200
3,12000,1659,6,0,1196.65,1200
3,12000,1659,7,0,1200,1200
3,12000,1659,8,0,1200,1200
3,12000,1659,9,0,1200,1200
3,12000,1659,15,0,1200,1200
3,12000,1659,16,0,1196.26,1200
3,12000,1659,17,0,1196.93,1200
3,12000,1659,18,0,1200,1200
3,12000,1659,19,0,1200,1200
3,12000,1659,20,0,56.55,1200
3,12000,1659,21,0,1200,1200
3,12000,1659,22,0,1200,1200
3,12000,1659,24,0,9.64,1200
3,12000,1659,25,0,1200,1200
3,12000,1659,26,0,1200,1200
3,12000,1659,27,0,1200,1200
3,12000,1659,28,0,1200,1200
3,12000,1659,31,0,1200,1200
3,12000,1659,32,0,1200,1200
3,12000,1659,33,0,1200,1200
3,12000,1659,34,0,1200,1200
3,12000,1659,36,0,1200,1200
3,12000,1659,37,0,1200,1200
3,12000,1659,38,0,1200,1200
3,12000,1659,39,0,1200,1200
3,12000,1659,40,0,1195.3,1200
3,12000,1659,41,0,1200,1200
3,12000,1659,42,0,1200,1200
3,12000,1660,1,0,1200,1200
3,12000,1660,2,0,1200.45,1200
3,12000,1660,3,0,1200.26,1200
3,12000,1660,4,0,1200.98,1200
3,12000,1660,5,0,1200,1200
3,12000,1660,6,0,1197.05,1200
3,12000,1660,7,0,1200,1200
3,12000,1660,8,0,1200,1200
3,12000,1660,9,0,1200,1200
3,12000,1660,15,0,1200,1200
3,12000,1660,16,0,1194.42,1200
3,12000,1660,17,0,1196.67,1200
3,12000,1660,18,0,1200,1200
3,12000,1660,19,0,1200,1200
3,12000,1660,20,0,79.49,1200
3,12000,1660,21,0,1200,1200
3,12000,1660,22,0,1200,1200
3,12000,1660,24,0,9.69,1200
3,12000,1660,25,0,1200,1200
3,12000,1660,26,0,1200,1200
3,12000,1660,27,0,1200,1200
3,12000,1660,28,0,1200,1200
3,12000,1660,31,0,1200,1200
3,12000,1660,32,0,1200,1200
3,12000,1660,33,0,1200,1200
3,12000,1660,34,0,1200,1200
3,12000,1660,36,0,1200,1200
3,12000,1660,37,0,1200,1200
3,12000,1660,38,0,1200,1200
3,12000,1660,39,0,1200,1200
3,12000,1660,40,0,1194.82,1200
3,12000,1660,41,0,1200,1200
3,12000,1660,42,0,1200,1200
3,12000,1661,1,0,1200,1200
3,12000,1661,2,0,1200.48,1200
3,12000,1661,3,0,1200.59,1200
3,12000,1661,4,0,1200.15,1200
3,12000,1661,5,0,1200,1200
3,12000,1661,6,0,1196.72,1200
3,12000,1661,7,0,1200,1200
3,12000,1661,8,0,1200,1200
3,12000,1661,9,0,1200,1200
3,12000,1661,15,0,1200,1200
3,12000,1661,16,0,1197.08,1200
3,12000,1661,17,0,1196.85,1200
3,12000,1661,18,0,1200,1200
3,12000,1661,19,0,1200,1200
3,12000,1661,20,0,38.49,1200
3,12000,1661,21,0,1200,1200
3,12000,1661,22,0,1200,1200
3,12000,1661,24,0,9.66,1200
3,12000,1661,25,0,1200,1200
3,12000,1661,26,0,1200,1200
3,12000,1661,27,0,1200,1200
3,12000,1661,28,0,1200,1200
3,12000,1661,31,0,1200,1200
3,12000,1661,32,0,1200,1200
3,12000,1661,33,0,1200,1200
3,12000,1661,34,0,1200,1200
3,12000,1661,36,0,1200,1200
3,12000,1661,37,0,1200,1200
3,12000,1661,38,0,1200,1200
3,12000,1661,39,0,1200,1200
3,12000,1661,40,0,1195.49,1200
3,12000,1661,41,0,1200,1200
3,12000,1661,42,0,1200,1200
5,70,1772,1,10,49.55,1200
5,70,1772,2,0,1200.49,1200
5,70,1772,3,0,1200.61,1200
5,70,1772,4,0,1200.21,1200
5,70,1772,5,0,1200,1200
5,70,1772,6,10,921.74,1200
5,70,1772,7,10,22.99,1200
5,70,1772,8,10,22.58,1200
5,70,1772,9,10,22.58,1200
5,70,1772,15,10,0.15,1200
5,70,1772,16,0,1196.55,1200
5,70,1772,17,0,1194.5,1200
5,70,1772,18,0,1200,1200
5,70,1772,19,0,1200,1200
5,70,1772,20,0,1.33,1200
5,70,1772,21,0,1200,1200
5,70,1772,22,0,1200,1200
5,70,1772,24,0,0.01,1200
5,70,1772,25,10,107.08,1200
5,70,1772,26,10,45.85,1200
5,70,1772,27,10,0.19,1200
5,70,1772,28,10,0.2,1200
5,70,1772,31,10,0.24,1200
5,70,1772,32,10,28.64,1200
5,70,1772,33,10,85.57,1200
5,70,1772,34,10,46.05,1200
5,70,1772,36,0,1200,1200
5,70,1772,37,10,269.61,1200
5,70,1772,38,10,6.93,1200
5,70,1772,39,10,43.77,1200
5,70,1772,40,0,1196.36,1200
5,70,1772,41,10,131.78,1200
5,70,1772,42,10,4.01,1200
5,70,1773,1,10,1.49,1200
5,70,1773,2,0,1200.59,1200
5,70,1773,3,0,1200.22,1200
5,70,1773,4,0,1200,1200
5,70,1773,5,0,1200,1200
5,70,1773,6,10,979.93,1200
5,70,1773,7,10,0.17,1200
5,70,1773,8,10,1.25,1200
5,70,1773,9,10,1.13,1200
5,70,1773,15,10,0.05,1200
5,70,1773,16,0,1193.88,1200
5,70,1773,17,0,1197.43,1200
5,70,1773,18,0,1200,1200
5,70,1773,19,0,1200,1200
5,70,1773,20,0,1.38,1200
5,70,1773,21,0,1200,1200
5,70,1773,22,0,1200,1200
5,70,1773,24,10,2.14,1200
5,70,1773,25,10,97.39,1200
5,70,1773,26,10,33.43,1200
5,70,1773,27,10,0.09,1200
5,70,1773,28,10,0.1,1200
5,70,1773,31,10,0.13,1200
5,70,1773,32,10,1.37,1200
5,70,1773,33,10,80.24,1200
5,70,1773,34,10,33.29,1200
5,70,1773,36,0,1200,1200
5,70,1773,37,10,70.7,1200
5,70,1773,38,10,3.6,1200
5,70,1773,39,0,1200,1200
5,70,1773,40,0,1195.74,1200
5,70,1773,41,10,8.42,1200
5,70,1773,42,10,0.14,1200
5,70,1774,1,10,2.26,1200
5,70,1774,2,0,1200.42,1200
5,70,1774,3,10,73.42,1200
5,70,1774,4,0,1200.55,1200
5,70,1774,5,0,1200,1200
5,70,1774,6,10,190.09,1200
5,70,1774,7,10,0.66,1200
5,70,1774,8,10,0.46,1200
5,70,1774,9,10,0.34,1200
5,70,1774,15,10,0.06,1200
5,70,1774,16,0,1196.74,1200
5,70,1774,17,0,1194.33,1200
5,70,1774,18,10,132.29,1200
5,70,1774,19,10,123.36,1200
5,70,1774,20,0,0.2,1200
5,70,1774,21,0,1200,1200
5,70,1774,22,0,1200,1200
5,70,1774,24,0,9.94,1200
5,70,1774,25,10,157.48,1200
5,70,1774,26,10,45.81,1200
5,70,1774,27,10,0.14,1200
5,70,1774,28,10,0.13,1200
5,70,1774,31,10,0.14,1200
5,70,1774,32,10,1.47,1200
5,70,1774,33,10,52.64,1200
5,70,1774,34,10,46.37,1200
5,70,1774,36,0,1200,1200
5,70,1774,37,10,66.36,1200
5,70,1774,38,10,17.34,1200
5,70,1774,39,10,207.96,1200
5,70,1774,40,10,15.33,1200
5,70,1774,41,10,30.43,1200
5,70,1774,42,10,0.05,1200
5,70,1775,1,0,1200,1200
5,70,1775,2,0,1200.21,1200
5,70,1775,3,0,1200.48,1200
5,70,1775,4,0,1200.17,1200
5,70,1775,5,0,1200,1200
5,70,1775,6,20,1029.17,1200
5,70,1775,7,20,26.03,1200
5,70,1775,8,20,25.8,1200
5,70,1775,9,20,25.45,1200
5,70,1775,15,0,1200,1200
5,70,1775,16,0,1196.41,1200
5,70,1775,17,0,1194.41,1200
5,70,1775,18,0,1200,1200
5,70,1775,19,0,1200,1200
5,70,1775,20,0,1.36,1200
5,70,1775,21,0,1200,1200
5,70,1775,22,0,1200,1200
5,70,1775,24,0,9.88,1200
5,70,1775,25,20,168.79,1200
5,70,1775,26,20,66.19,1200
5,70,1775,27,0,1200,1200
5,70,1775,28,0,1200,1200
5,70,1775,31,0,1200,1200
5,70,1775,32,0,1200,1200
5,70,1775,33,20,237.72,1200
5,70,1775,34,20,66.84,1200
5,70,1775,36,0,1200,1200
5,70,1775,37,0,1200,1200
5,70,1775,38,20,80.71,1200
5,70,1775,39,0,1200,1200
5,70,1775,40,0,1193.36,1200
5,70,1775,41,20,163.18,1200
5,70,1775,42,0,1200,1200
5,70,1776,1,0,1200,1200
5,70,1776,2,0,1200.42,1200
5,70,1776,3,0,1200.61,1200
5,70,1776,4,0,1200.12,1200
5,70,1776,5,0,1200,1200
5,70,1776,6,0,1196.91,1200
5,70,1776,7,20,31.38,1200
5,70,1776,8,20,31.98,1200
5,70,1776,9,20,32.02,1200
5,70,1776,15,0,1200,1200
5,70,1776,16,0,1197.31,1200
5,70,1776,17,0,1181.28,1200
5,70,1776,18,0,1200,1200
5,70,1776,19,0,1200,1200
5,70,1776,20,0,0.83,1200
5,70,1776,21,0,1200,1200
5,70,1776,22,0,1200,1200
5,70,1776,24,0,9.96,1200
5,70,1776,25,20,265.3,1200
5,70,1776,26,20,135.23,1200
5,70,1776,27,0,1200,1200
5,70,1776,28,0,1200,1200
5,70,1776,31,0,1200,1200
5,70,1776,32,0,1200,1200
5,70,1776,33,20,349,1200
5,70,1776,34,20,134.68,1200
5,70,1776,36,0,1200,1200
5,70,1776,37,0,1200,1200
5,70,1776,38,20,105.95,1200
5,70,1776,39,0,1200,1200
5,70,1776,40,0,1196.35,1200
5,70,1776,41,20,192.21,1200
5,70,1776,42,0,1200,1200
5,70,1777,1,10,2.6,1200
5,70,1777,2,0,1200.58,1200
5,70,1777,3,0,1200.84,1200
5,70,1777,4,0,1200.62,1200
5,70,1777,5,0,1200,1200
5,70,1777,6,10,633.03,1200
5,70,1777,7,10,11.26,1200
5,70,1777,8,10,11.17,1200
5,70,1777,9,10,10.97,1200
5,70,1777,15,10,0.09,1200
5,70,1777,16,0,1196.93,1200
5,70,1777,17,0,1197.33,1200
5,70,1777,18,0,1200,1200
5,70,1777,19,0,1200,1200
5,70,1777,20,0,0.21,1200
5,70,1777,21,0,1200,1200
5,70,1777,22,0,1200,1200
5,70,1777,24,10,7.37,1200
5,70,1777,25,10,37.62,1200
5,70,1777,26,10,3.98,1200
5,70,1777,27,10,0.13,1200
5,70,1777,28,10,0.11,1200
5,70,1777,31,10,0.14,1200
5,70,1777,32,10,1.94,1200
5,70,1777,33,10,22.73,1200
5,70,1777,34,10,3.97,1200
5,70,1777,36,0,1200,1200
5,70,1777,37,10,269.67,1200
5,70,1777,38,10,14.14,1200
5,70,1777,39,0,1200,1200
5,70,1777,40,10,899.18,1200
5,70,1777,41,10,80.86,1200
5,70,1777,42,10,0.09,1200
5,70,1778,1,0,1200,1200
5,70,1778,2,0,1200.74,1200
5,70,1778,3,0,1200.69,1200
5,70,1778,4,0,1200.5,1200
5,70,1778,5,0,1200,1200
5,70,1778,6,0,1196.59,1200
5,70,1778,7,20,27.82,1200
5,70,1778,8,20,27.76,1200
5,70,1778,9,20,27.19,1200
5,70,1778,15,0,1200,1200
5,70,1778,16,0,1196.67,1200
5,70,1778,17,0,1196.43,1200
5,70,1778,18,0,1200,1200
5,70,1778,19,0,1200,1200
5,70,1778,20,0,0.78,1200
5,70,1778,21,0,1200,1200
5,70,1778,22,0,1200,1200
5,70,1778,24,0,9.92,1200
5,70,1778,25,20,241.87,1200
5,70,1778,26,20,124.8,1200
5,70,1778,27,0,1200,1200
5,70,1778,28,0,1200,1200
5,70,1778,31,0,1200,1200
5,70,1778,32,0,1200,1200
5,70,1778,33,20,350.38,1200
5,70,1778,34,20,124.63,1200
5,70,1778,36,0,1200,1200
5,70,1778,37,0,1200,1200
5,70,1778,38,20,92.5,1200
5,70,1778,39,0,1200,1200
5,70,1778,40,0,1195.63,1200
5,70,1778,41,20,183.17,1200
5,70,1778,42,0,1200,1200
5,70,1779,1,10,1.3,1200
5,70,1779,2,0,1200.91,1200
5,70,1779,3,0,1200.56,1200
5,70,1779,4,0,1200.57,1200
5,70,1779,5,0,1200,1200
5,70,1779,6,10,143.98,1200
5,70,1779,7,10,1.35,1200
5,70,1779,8,10,0.25,1200
5,70,1779,9,10,0.14,1200
5,70,1779,15,10,0.03,1200
5,70,1779,16,10,198.92,1200
5,70,1779,17,10,196.32,1200
5,70,1779,18,10,12.72,1200
5,70,1779,19,10,21.14,1200
5,70,1779,20,0,0.83,1200
5,70,1779,21,0,1200,1200
5,70,1779,22,0,1200,1200
5,70,1779,24,0,9.96,1200
5,70,1779,25,10,116.48,1200
5,70,1779,26,10,39.2,1200
5,70,1779,27,10,0.18,1200
5,70,1779,28,10,0.15,1200
5,70,1779,31,10,0.2,1200
5,70,1779,32,10,1.28,1200
5,70,1779,33,10,1.11,1200
5,70,1779,34,10,39.36,1200
5,70,1779,36,0,1200,1200
5,70,1779,37,10,105.52,1200
5,70,1779,38,10,34.35,1200
5,70,1779,39,10,0.2,1200
5,70,1779,40,10,210.73,1200
5,70,1779,41,10,1.42,1200
5,70,1779,42,10,0.05,1200
5,70,1780,1,0,1200,1200
5,70,1780,2,0,1200.46,1200
5,70,1780,3,0,1200.54,1200
5,70,1780,4,0,1200.52,1200
5,70,1780,5,0,1200,1200
5,70,1780,6,20,923.14,1200
5,70,1780,7,20,24.55,1200
5,70,1780,8,20,24.21,1200
5,70,1780,9,20,23.94,1200
5,70,1780,15,0,1200,1200
5,70,1780,16,0,1197.36,1200
5,70,1780,17,0,1197.43,1200
5,70,1780,18,0,1200,1200
5,70,1780,19,0,1200,1200
5,70,1780,20,0,0.85,1200
5,70,1780,21,0,1200,1200
5,70,1780,22,0,1200,1200
5,70,1780,24,0,9.96,1200
5,70,1780,25,20,161.99,1200
5,70,1780,26,20,71.08,1200
5,70,1780,27,0,1200,1200
5,70,1780,28,0,1200,1200
5,70,1780,31,0,1200,1200
5,70,1780,32,0,1200,1200
5,70,1780,33,20,195.46,1200
5,70,1780,34,20,72.44,1200
5,70,1780,36,0,1200,1200
5,70,1780,37,0,1200,1200
5,70,1780,38,20,74.82,1200
5,70,1780,39,0,1200,1200
5,70,1780,40,0,1195.9,1200
5,70,1780,41,20,137.03,1200
5,70,1780,42,0,1200,1200
5,70,1781,1,0,1200,1200
5,70,1781,2,0,1200.76,1200
5,70,1781,3,0,1200.57,1200
5,70,1781,4,0,1200.87,1200
5,70,1781,5,0,1200,1200
5,70,1781,6,20,1004.26,1200
5,70,1781,7,20,25.87,1200
5,70,1781,8,20,25.38,1200
5,70,1781,9,20,25.06,1200
5,70,1781,15,0,1200,1200
5,70,1781,16,0,1197.54,1200
5,70,1781,17,0,1182.21,1200
5,70,1781,18,0,1200,1200
5,70,1781,19,0,1200,1200
5,70,1781,20,0,0.83,1200
5,70,1781,21,0,1200,1200
5,70,1781,22,0,1200,1200
5,70,1781,24,0,9.94,1200
5,70,1781,25,20,179.09,1200
5,70,1781,26,20,81.75,1200
5,70,1781,27,0,1200,1200
5,70,1781,28,0,1200,1200
5,70,1781,31,0,1200,1200
5,70,1781,32,0,1200,1200
5,70,1781,33,20,253.22,1200
5,70,1781,34,20,80.74,1200
5,70,1781,36,0,1200,1200
5,70,1781,37,0,1200,1200
5,70,1781,38,20,77.84,1200
5,70,1781,39,0,1200,1200
5,70,1781,40,0,1195.62,1200
5,70,1781,41,20,143.93,1200
5,70,1781,42,0,1200,1200
5,80,1782,1,10,60.51,1200
5,80,1782,2,0,1200.41,1200
5,80,1782,3,0,1200.26,1200
5,80,1782,4,0,1200.51,1200
5,80,1782,5,0,1200,1200
5,80,1782,6,0,1196.3,1200
5,80,1782,7,10,16.44,1200
5,80,1782,8,10,16.26,1200
5,80,1782,9,10,16.22,1200
5,80,1782,15,10,0.35,1200
5,80,1782,16,0,1194.48,1200
5,80,1782,17,0,1196.53,1200
5,80,1782,18,10,416.52,1200
5,80,1782,19,10,427.14,1200
5,80,1782,20,0,0.53,1200
5,80,1782,21,0,1200,1200
5,80,1782,22,0,1200,1200
5,80,1782,24,0,9.93,1200
5,80,1782,25,10,75.32,1200
5,80,1782,26,10,688.62,1200
5,80,1782,27,10,2.09,1200
5,80,1782,28,10,0.46,1200
5,80,1782,31,10,1.05,1200
5,80,1782,32,10,34.39,1200
5,80,1782,33,0,1200,1200
5,80,1782,34,10,677.08,1200
5,80,1782,36,0,1200,1200
5,80,1782,37,0,1200,1200
5,80,1782,38,10,403.91,1200
5,80,1782,39,0,1200,1200
5,80,1782,40,0,1196.09,1200
5,80,1782,41,10,655.44,1200
5,80,1782,42,10,0.1,1200
5,80,1783,1,10,8.32,1200
5,80,1783,2,0,1200.77,1200
5,80,1783,3,0,1200,1200
5,80,1783,4,0,1200.16,1200
5,80,1783,5,0,1200,1200
5,80,1783,6,0,1196.94,1200
5,80,1783,7,10,99.09,1200
5,80,1783,8,10,102.31,1200
5,80,1783,9,10,100.76,1200
5,80,1783,15,10,0.1,1200
5,80,1783,16,0,1194.64,1200
5,80,1783,17,0,1196.79,1200
5,80,1783,18,0,1200,1200
5,80,1783,19,0,1200,1200
5,80,1783,20,0,0.48,1200
5,80,1783,21,0,1200,1200
5,80,1783,22,0,1200,1200
5,80,1783,24,0,9.95,1200
5,80,1783,25,10,618.44,1200
5,80,1783,26,10,481.64,1200
5,80,1783,27,10,0.13,1200
5,80,1783,28,10,0.16,1200
5,80,1783,31,10,0.13,1200
5,80,1783,32,10,7.9,1200
5,80,1783,33,10,424.94,1200
5,80,1783,34,10,492.94,1200
5,80,1783,36,0,1200,1200
5,80,1783,37,0,1200,1200
5,80,1783,38,10,123.22,1200
5,80,1783,39,10,6.48,1200
5,80,1783,40,0,1196.31,1200
5,80,1783,41,10,127.7,1200
5,80,1783,42,10,1.44,1200
5,80,1784,1,0,1200,1200
5,80,1784,2,0,1200.59,1200
5,80,1784,3,0,1200.59,1200
5,80,1784,4,0,1200.47,1200
5,80,1784,5,0,1200,1200
5,80,1784,6,0,1196.61,1200
5,80,1784,7,20,147.17,1200
5,80,1784,8,20,148.48,1200
5,80,1784,9,20,147.44,1200
5,80,1784,15,0,1200,1200
5,80,1784,16,0,1196.86,1200
5,80,1784,17,0,1196.65,1200
5,80,1784,18,0,1200,1200
5,80,1784,19,0,1200,1200
5,80,1784,20,0,0.47,1200
5,80,1784,21,0,1200,1200
5,80,1784,22,0,1200,1200
5,80,1784,24,0,9.95,1200
5,80,1784,25,0,1200,1200
5,80,1784,26,20,785.22,1200
5,80,1784,27,0,1200,1200
5,80,1784,28,0,1200,1200
5,80,1784,31,0,1200,1200
5,80,1784,32,0,1200,1200
5,80,1784,33,0,1200,1200
5,80,1784,34,20,792.62,1200
5,80,1784,36,0,1200,1200
5,80,1784,37,0,1200,1200
5,80,1784,38,20,519.42,1200
5,80,1784,39,0,1200,1200
5,80,1784,40,0,1196.36,1200
5,80,1784,41,20,1040.06,1200
5,80,1784,42,0,1200,1200
5,80,1785,1,10,12.3,1200
5,80,1785,2,0,1200.68,1200
5,80,1785,3,0,1200.25,1200
5,80,1785,4,0,1200.47,1200
5,80,1785,5,0,1200,1200
5,80,1785,6,0,1197.16,1200
5,80,1785,7,10,55.94,1200
5,80,1785,8,10,56.22,1200
5,80,1785,9,10,55.14,1200
5,80,1785,15,10,0.06,1200
5,80,1785,16,0,1181.89,1200
5,80,1785,17,0,1196.49,1200
5,80,1785,18,0,1200,1200
5,80,1785,19,0,1200,1200
5,80,1785,20,0,0.49,1200
5,80,1785,21,0,1200,1200
5,80,1785,22,0,1200,1200
5,80,1785,24,0,9.95,1200
5,80,1785,25,10,721.84,1200
5,80,1785,26,10,805.58,1200
5,80,1785,27,10,0.17,1200
5,80,1785,28,10,0.34,1200
5,80,1785,31,10,0.12,1200
5,80,1785,32,10,12.08,1200
5,80,1785,33,10,66.58,1200
5,80,1785,34,10,797.74,1200
5,80,1785,36,0,1200,1200
5,80,1785,37,10,27.02,1200
5,80,1785,38,10,476.48,1200
5,80,1785,39,0,1200,1200
5,80,1785,40,0,1196.56,1200
5,80,1785,41,10,41.71,1200
5,80,1785,42,10,2.61,1200
5,80,1786,1,0,1200,1200
5,80,1786,2,0,1200.61,1200
5,80,1786,3,0,1200.57,1200
5,80,1786,4,0,1200.97,1200
5,80,1786,5,0,1200,1200
5,80,1786,6,0,1196.84,1200
5,80,1786,7,20,143.65,1200
5,80,1786,8,20,142.5,1200
5,80,1786,9,20,140.22,1200
5,80,1786,15,0,1200,1200
5,80,1786,16,0,1196.79,1200
5,80,1786,17,0,1197.61,1200
5,80,1786,18,0,1200,1200
5,80,1786,19,0,1200,1200
5,80,1786,20,0,0.87,1200
5,80,1786,21,0,1200,1200
5,80,1786,22,0,1200,1200
5,80,1786,24,0,0.01,1200
5,80,1786,25,0,1200,1200
5,80,1786,26,20,765.35,1200
5,80,1786,27,0,1200,1200
5,80,1786,28,0,1200,1200
5,80,1786,31,0,1200,1200
5,80,1786,32,0,1200,1200
5,80,1786,33,0,1200,1200
5,80,1786,34,20,760.41,1200
5,80,1786,36,0,1200,1200
5,80,1786,37,0,1200,1200
5,80,1786,38,20,528.56,1200
5,80,1786,39,0,1200,1200
5,80,1786,40,0,1193.64,1200
5,80,1786,41,20,995.08,1200
5,80,1786,42,0,1200,1200
5,80,1787,1,0,1200,1200
5,80,1787,2,0,1200.06,1200
5,80,1787,3,0,1200.58,1200
5,80,1787,4,0,1200.03,1200
5,80,1787,5,0,1200,1200
5,80,1787,6,0,1196.8,1200
5,80,1787,7,20,149.19,1200
5,80,1787,8,20,148.37,1200
5,80,1787,9,20,147.3,1200
5,80,1787,15,0,1200,1200
5,80,1787,16,0,1196.99,1200
5,80,1787,17,0,1197.52,1200
